"address","zipCode","city","state","price","bed","bath","sqft","pricePerSf","lotArea","lotAreaType","zillowUrl","latitude","longitude","homeType","zestimate","rentZestimate","imageUrl"
"539 Willow Rd #64, Guelph, ON N1H 7G3","N1H7G3","Guelph","ON","629000","3","2","","","","","https://zillow.com/homedetails/539-Willow-Rd-64-Guelph-ON-N1H-7G3/2064674102_zpid/","43.53394","-80.28901","TOWNHOUSE","","","https://photos.zillowstatic.com/fp/a7a9125aced82fb5e29fd6eff185f19f-p_e.jpg"
"6 Lambert Cres, Guelph, ON N1G 2R5","N1G2R5","Guelph","ON","859000","5","2","","","5290.6032","sqft","https://zillow.com/homedetails/6-Lambert-Cres-Guelph-ON-N1G-2R5/448058284_zpid/","43.513783","-80.24841","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/21f7c11b1ac7ab819591af4cf96a7661-p_e.jpg"
"7 Kay Cres #309, Guelph, ON N1L 0P9","N1L0P9","Guelph","ON","519900","2","2","972","534.88","","","https://zillow.com/homedetails/7-Kay-Cres-309-Guelph-ON-N1L-0P9/447543124_zpid/","43.5048","-80.181435","CONDO","","","https://photos.zillowstatic.com/fp/b96128cd6ca9f01c6e4d474e2d9f6a41-p_e.jpg"
"135 Division St, Guelph, ON N1H 1R7","N1H1R7","Guelph","ON","799900","3","2","","","3733.25","sqft","https://zillow.com/homedetails/135-Division-St-Guelph-ON-N1H-1R7/446240317_zpid/","43.550533","-80.26931","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/38ae57e1daa5a28ddf7c29d3b7b6cc04-p_e.jpg"
"39 Ptarmigan Dr #30, Guelph, ON N1C 1E8","N1C1E8","Guelph","ON","729900","3","3","","","","","https://zillow.com/homedetails/39-Ptarmigan-Dr-30-Guelph-ON-N1C-1E8/447316645_zpid/","43.500347","-80.24199","TOWNHOUSE","","","https://photos.zillowstatic.com/fp/6e345eb72e7cc922378cb8e29bf0ccce-p_e.jpg"
"12 McCurdy Rd, Guelph, ON N1G 4Y6","N1G4Y6","Guelph","ON","1150000","5","3","1867","615.96","3565","sqft","https://zillow.com/homedetails/12-McCurdy-Rd-Guelph-ON-N1G-4Y6/447523595_zpid/","43.512188","-80.211334","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/199a77522076c437941ae206ee6be3d8-p_e.jpg"
"15 Camm Cres, Guelph, ON N1L 1J9","N1L1J9","Guelph","ON","849900","3","2","","","3444.7219","sqft","https://zillow.com/homedetails/15-Camm-Cres-Guelph-ON-N1L-1J9/448639466_zpid/","43.511658","-80.190125","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/5759c859e0c649a34c8d209f9f027991-p_e.jpg"
"4 Clairfields Dr W, Guelph, ON N1G 5H5","N1G5H5","Guelph","ON","1499888","8","5","","","","","https://zillow.com/homedetails/4-Clairfields-Dr-W-Guelph-ON-N1G-5H5/2061251486_zpid/","43.504192","-80.19464","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/39f56293e3e8d9d9304f2e62e57c5510-p_e.jpg"
"73 Arthur St S #512, Guelph, ON N1E 4T9","N1E4T9","Guelph","ON","519000","2","1","723","717.84","","","https://zillow.com/homedetails/73-Arthur-St-S-512-Guelph-ON-N1E-4T9/446023413_zpid/","43.545776","-80.24159","CONDO","","","https://photos.zillowstatic.com/fp/7a46ab30b2ea2da8919e86f04a26b5dd-p_e.jpg"
"120 Huron St #419, Guelph, ON N1E 0T8","N1E0T8","Guelph","ON","633333","2","2","837","756.67","","","https://zillow.com/homedetails/120-Huron-St-419-Guelph-ON-N1E-0T8/447767500_zpid/","43.547626","-80.23568","CONDO","","","https://photos.zillowstatic.com/fp/80565e0892891e4845cffe4950c0a0e8-p_e.jpg"
"26 Lowes Rd W #204, Guelph, ON N1G 0H4","N1G0H4","Guelph","ON","570000","2","2","893","638.3","","","https://zillow.com/homedetails/26-Lowes-Rd-W-204-Guelph-ON-N1G-0H4/447602948_zpid/","43.507996","-80.196","CONDO","","","https://photos.zillowstatic.com/fp/2550554f58f894f3d59ea491b4c08be9-p_e.jpg"
"1880 Gordon St #1003, Guelph, ON N1L 0P5","N1L0P5","Guelph","ON","799999","2","2","1174","681.43","","","https://zillow.com/homedetails/1880-Gordon-St-1003-Guelph-ON-N1L-0P5/2060683315_zpid/","43.49877","-80.18506","CONDO","","","https://photos.zillowstatic.com/fp/650edfe31a2a2d37c67a4d1b63cc216c-p_e.jpg"
"7 Hill Trl, Guelph, ON N1E 7C8","N1E7C8","Guelph","ON","989900","3","4","","","3648.636","sqft","https://zillow.com/homedetails/7-Hill-Trl-Guelph-ON-N1E-7C8/448961573_zpid/","43.571747","-80.22169","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/c868becad67f50faf0758e5ebc50407c-p_e.jpg"
"40 Chillico Dr, Guelph, ON N1K 1Y8","N1K1Y8","Guelph","ON","897000","4","3","","","2765.65","sqft","https://zillow.com/homedetails/40-Chillico-Dr-Guelph-ON-N1K-1Y8/448795305_zpid/","43.528233","-80.303795","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/aa4a3458be3d52d8111e8322a0aac475-p_e.jpg"
"2 Chartwell Cres, Guelph, ON N1G 2T7","N1G2T7","Guelph","ON","899000","6","2","","","6800","sqft","https://zillow.com/homedetails/2-Chartwell-Cres-Guelph-ON-N1G-2T7/448971133_zpid/","43.51543","-80.25298","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/10467997a5e5aadbd277ff83041c68f1-p_e.jpg"
"62 Queen St, Guelph, ON N1E 4R8","N1E4R8","Guelph","ON","999999","4","2","","","9600","sqft","https://zillow.com/homedetails/62-Queen-St-Guelph-ON-N1E-4R8/2069730491_zpid/","43.55071","-80.24791","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/08c836b8c70ea9eb3a1dae4ee38ee1c2-p_e.jpg"
"184 Grove St, Guelph, ON N1E 2W7","N1E2W7","Guelph","ON","999000","4","2","","","9452.17","sqft","https://zillow.com/homedetails/184-Grove-St-Guelph-ON-N1E-2W7/446996464_zpid/","43.55304","-80.23845","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/b5a1f273a15329a7facfbd10a28522b7-p_e.jpg"
"83 Oakes Cres, Guelph, ON N1E 0J5","N1E0J5","Guelph","ON","880000","3","3","","","2605.8228","sqft","https://zillow.com/homedetails/83-Oakes-Cres-Guelph-ON-N1E-0J5/2066635473_zpid/","43.56198","-80.22165","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/e1cae9a4daba41e65a46fc2d71a13a40-p_e.jpg"
"198 Law Dr #25, Guelph, ON N1E 0P6","N1E0P6","Guelph","ON","649000","2","3","","","","","https://zillow.com/homedetails/198-Law-Dr-25-Guelph-ON-N1E-0P6/2063214104_zpid/","43.568413","-80.21231","TOWNHOUSE","","","https://photos.zillowstatic.com/fp/ec34c80d7d0cb5176d61972b8035bb66-p_e.jpg"
"82 White Pine Way, Guelph, ON N1G 4X7","N1G4X7","Guelph","ON","1099900","3","3","","","","","https://zillow.com/homedetails/82-White-Pine-Way-Guelph-ON-N1G-4X7/443042609_zpid/","43.530056","-80.21167","CONDO","","","https://photos.zillowstatic.com/fp/0cbfe55e1502419ff6cddb54bb0f7a10-p_e.jpg"
"4 Elsegood Dr E, Guelph, ON N1L 0R5","N1L0R5","Guelph","ON","870000","3","3","","","2185","sqft","https://zillow.com/homedetails/4-Elsegood-Dr-E-Guelph-ON-N1L-0R5/448694501_zpid/","43.52384","-80.196","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/853010bcfac6c478117fd167e7033ab1-p_e.jpg"
"16 Stevenson St N, Guelph, ON N1E 5A4","N1E5A4","Guelph","ON","799900","4","2","","","4014.36","sqft","https://zillow.com/homedetails/16-Stevenson-St-N-Guelph-ON-N1E-5A4/448641094_zpid/","43.55402","-80.23628","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/4f8361e190fc62c12a811b4624ade714-p_e.jpg"
"42 Hasler Cres, Guelph, ON N1L 0A2","N1L0A2","Guelph","ON","799900","3","3","","","2140","sqft","https://zillow.com/homedetails/42-Hasler-Cres-Guelph-ON-N1L-0A2/447752286_zpid/","43.520336","-80.18984","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/4be892b7d6da5f3ca0e8ed3d89bf049f-p_e.jpg"
"1284 Gordon St #303, Guelph, ON N1L 0M8","N1L0M8","Guelph","ON","479000","2","1","","","","","https://zillow.com/homedetails/1284-Gordon-St-303-Guelph-ON-N1L-0M8/2061788527_zpid/","43.516354","-80.201195","APARTMENT","","","https://photos.zillowstatic.com/fp/4dae06dcb02bc00460d4adb229328af5-p_e.jpg"
"23 Harrington Rd, Guelph, ON N1E 0S1","N1E0S1","Guelph","ON","1429900","4","3","2980","479.83","1733","sqft","https://zillow.com/homedetails/23-Harrington-Rd-Guelph-ON-N1E-0S1/448349472_zpid/","43.564434","-80.21653","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/fc6707d15b61e1b09fe3a20e868784da-p_e.jpg"
"700 Paisley Rd #7, Guelph, ON N1K 1A3","N1K1A3","Guelph","ON","565000","4","2","","","","","https://zillow.com/homedetails/700-Paisley-Rd-7-Guelph-ON-N1K-1A3/449348148_zpid/","43.53062","-80.27413","TOWNHOUSE","","","https://photos.zillowstatic.com/fp/0fa4d3ede049e0e271da2ac17ef215e8-p_e.jpg"
"19 Burton Rd, Guelph, ON N1H 8A6","N1H8A6","Guelph","ON","939900","5","2","","","5408.67","sqft","https://zillow.com/homedetails/19-Burton-Rd-Guelph-ON-N1H-8A6/448123661_zpid/","43.532173","-80.29518","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/4b33e3e2a41c9445406cda0dac9c3c6d-p_e.jpg"
"1880 Gordon St #1302, Guelph, ON N1L 0P5","N1L0P5","Guelph","ON","1295000","3","2","","","","","https://zillow.com/homedetails/1880-Gordon-St-1302-Guelph-ON-N1L-0P5/444453720_zpid/","43.498867","-80.18424","APARTMENT","","","https://photos.zillowstatic.com/fp/67244ae257f9ca723a4e4888d665e676-p_e.jpg"
"38 Hickory St, Guelph, ON N1G 2X3","N1G2X3","Guelph","ON","999999","3","2","","","10010","sqft","https://zillow.com/homedetails/38-Hickory-St-Guelph-ON-N1G-2X3/449583969_zpid/","43.521885","-80.22239","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/0458b3efab2eccd7294e612b6e5e9ee6-p_e.jpg"
"626 Woodlawn Rd E #B, Guelph, ON N1E 0K4","N1E0K4","Guelph","ON","549900","2","2","","","","","https://zillow.com/homedetails/626-Woodlawn-Rd-E-B-Guelph-ON-N1E-0K4/445751037_zpid/","43.581654","-80.25471","TOWNHOUSE","","","https://photos.zillowstatic.com/fp/5ffcdcd97ec8ee1ef7f8b5e27e015d71-p_e.jpg"
"162 Dawn Ave, Guelph, ON N1G 4X2","N1G4X2","Guelph","ON","2499900","4","4","","","7397.76","sqft","https://zillow.com/homedetails/162-Dawn-Ave-Guelph-ON-N1G-4X2/402616126_zpid/","43.507652","-80.20005","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/251c8a7489d4619a86e5b5369e5ebe80-p_e.jpg"
"19 Sinclair St, Guelph, ON N1L 1S1","N1L1S1","Guelph","ON","974900","3","3","","","3267.5886","sqft","https://zillow.com/homedetails/19-Sinclair-St-Guelph-ON-N1L-1S1/2054861978_zpid/","43.505836","-80.185455","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/28151c5fbcaf1d6d8534e086b0af6761-p_e.jpg"
"107 Bagot St #105, Guelph, ON N1H 8H5","N1H8H5","Guelph","ON","399900","1","1","","","","","https://zillow.com/homedetails/107-Bagot-St-105-Guelph-ON-N1H-8H5/2064653646_zpid/","43.54341","-80.268524","APARTMENT","","","https://photos.zillowstatic.com/fp/98255106ea69951070c302142f162812-p_e.jpg"
"1429 Gordon St, Guelph, ON N1L 0B8","N1L0B8","Guelph","ON","709000","4","3","","","","","https://zillow.com/homedetails/1429-Gordon-St-Guelph-ON-N1L-0B8/2064714119_zpid/","43.511463","-80.19717","TOWNHOUSE","","","https://photos.zillowstatic.com/fp/210a0bcd1e474656acdbb1ddee6872a6-p_e.jpg"
"25 Manor Park Cres #7, Guelph, ON N1G 1A2","N1G1A2","Guelph","ON","1349900","3","4","","","","","https://zillow.com/homedetails/25-Manor-Park-Cres-7-Guelph-ON-N1G-1A2/348611475_zpid/","43.531433","-80.2537","CONDO","","","https://photos.zillowstatic.com/fp/772b05589456ed6f112eb51924b52d5d-p_e.jpg"
"19 Gosling Gdns, Guelph, ON N1G 5H5","N1G5H5","Guelph","ON","940000","7","4","","","3184.6732","sqft","https://zillow.com/homedetails/19-Gosling-Gdns-Guelph-ON-N1G-5H5/2069304987_zpid/","43.50278","-80.19553","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/5e8ab2f266620f4a4d5ba06082c569d9-p_e.jpg"
"44 Dominion Dr, Guelph, ON N1L 0B4","N1L0B4","Guelph","ON","1209888","4","3","","","5091.0154","sqft","https://zillow.com/homedetails/44-Dominion-Dr-Guelph-ON-N1L-0B4/2064201967_zpid/","43.512238","-80.18155","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/e136f2fb22b840d3f2ff8f930e1fdf27-p_e.jpg"
"26 Brazolot Dr, Guelph, ON N1G 4K8","N1G4K8","Guelph","ON","1085000","3","2","1053","1030.39","","","https://zillow.com/homedetails/26-Brazolot-Dr-Guelph-ON-N1G-4K8/448995069_zpid/","43.516926","-80.225716","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/8aa60ac38c67479d6e5403dc7d77f9ee-p_e.jpg"
"486 College Ave W, Guelph, ON N1G 1T5","N1G1T5","Guelph","ON","1499000","6","3","","","0.3563255280073462","acres","https://zillow.com/homedetails/486-College-Ave-W-Guelph-ON-N1G-1T5/2064703675_zpid/","43.516415","-80.25334","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/a198248b04327ade9e74412ad29fe5bb-p_e.jpg"
"9 McCann St, Guelph, ON N1G 0A8","N1G0A8","Guelph","ON","949999","3","4","1522","624.18","","","https://zillow.com/homedetails/9-McCann-St-Guelph-ON-N1G-0A8/2072661184_zpid/","43.529556","-80.20081","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/a63dec1019a6ad476033cce6ea3b6d45-p_e.jpg"
"164 Dawn Ave, Guelph, ON N1G 4X2","N1G4X2","Guelph","ON","749900","4","4","","","7397.76","sqft","https://zillow.com/homedetails/164-Dawn-Ave-Guelph-ON-N1G-4X2/440579461_zpid/","43.506317","-80.19693","LOT","","","https://photos.zillowstatic.com/fp/e6676cf801fc71136a998ebd43b77165-p_e.jpg"
"74 Hall Ave, Guelph, ON N1L 0B2","N1L0B2","Guelph","ON","1399000","6","4","","","4024.8858","sqft","https://zillow.com/homedetails/74-Hall-Ave-Guelph-ON-N1L-0B2/443111655_zpid/","43.511223","-80.18003","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/da7eaf637ad3c9e051e44e363b5d1aed-p_e.jpg"
"64 Norton Dr, Guelph, ON N1E 7K8","N1E7K8","Guelph","ON","1199900","3","4","2150","558.09","6036.0984","sqft","https://zillow.com/homedetails/64-Norton-Dr-Guelph-ON-N1E-7K8/2067105208_zpid/","43.576523","-80.215935","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/a007689f3577e3787ecefbae4a4f377d-p_e.jpg"
"6 Westra Dr, Guelph, ON N1K 1Z7","N1K1Z7","Guelph","ON","1399900","5","4","","","7545.49","sqft","https://zillow.com/homedetails/6-Westra-Dr-Guelph-ON-N1K-1Z7/441626455_zpid/","43.52366","-80.30124","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/cfe7caa3cbcdf03f61e76493749c9c6f-p_e.jpg"
"312 Colonial Dr, Guelph, ON N1L 0C8","N1L0C8","Guelph","ON","1249888","5","4","","","","","https://zillow.com/homedetails/312-Colonial-Dr-Guelph-ON-N1L-0C8/380440209_zpid/","43.51551","-80.17693","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/67bc6506d67bf9f0a716a08c0eff3950-p_e.jpg"
"254 Gosling Gdns #21, Guelph, ON N1L 1G7","N1L1G7","Guelph","ON","1299900","3","4","","","","","https://zillow.com/homedetails/254-Gosling-Gdns-21-Guelph-ON-N1L-1G7/2065661978_zpid/","43.497566","-80.1881","TOWNHOUSE","","","https://photos.zillowstatic.com/fp/afbb8ea0d9187b948c5c747a1b7df313-p_e.jpg"
"10 Lynwood Ave, Guelph, ON N1G 1P8","N1G1P8","Guelph","ON","679000","","","","","469","sqft","https://zillow.com/homedetails/10-Lynwood-Ave-Guelph-ON-N1G-1P8/449319035_zpid/","43.52599","-80.24308","LOT","","","https://photos.zillowstatic.com/fp/f202ffc9dc7732ed1e0df4ab32f7e1ce-p_e.jpg"
"41 Arbordale Walk, Guelph, ON N1G 4X7","N1G4X7","Guelph","ON","1049900","2","3","","","","","https://zillow.com/homedetails/41-Arbordale-Walk-Guelph-ON-N1G-4X7/446113504_zpid/","43.529255","-80.21622","CONDO","","","https://photos.zillowstatic.com/fp/fb48e83f1fe029475278c01cf47dc880-p_e.jpg"
"25 Kay Cres #303, Guelph, ON N1L 0P2","N1L0P2","Guelph","ON","519900","2","2","876","593.49","","","https://zillow.com/homedetails/25-Kay-Cres-303-Guelph-ON-N1L-0P2/2071842756_zpid/","43.5039","-80.18285","CONDO","","","https://photos.zillowstatic.com/fp/9317657d7a370a1cbb180b756f718447-p_e.jpg"
"92 Chillico Dr, Guelph, ON N1K 1Y6","N1K1Y6","Guelph","ON","1249900","4","4","2318","539.21","","","https://zillow.com/homedetails/92-Chillico-Dr-Guelph-ON-N1K-1Y6/448210090_zpid/","43.528576","-80.30676","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/e309eb42ce6119259be100621dfafcb6-p_e.jpg"
"88 Glenburnie Dr, Guelph, ON N1E 4C6","N1E4C6","Guelph","ON","739900","4","2","","","7168.76","sqft","https://zillow.com/homedetails/88-Glenburnie-Dr-Guelph-ON-N1E-4C6/447300535_zpid/","43.56989","-80.24617","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/d23660b7cefbbe3957f25f2ec386266e-p_e.jpg"
"143 Janefield Ave #9, Guelph, ON N1G 2L4","N1G2L4","Guelph","ON","799999","5","3","","","","","https://zillow.com/homedetails/143-Janefield-Ave-9-Guelph-ON-N1G-2L4/447696312_zpid/","43.517376","-80.2464","TOWNHOUSE","","","https://photos.zillowstatic.com/fp/d3884b8abc1a8736540e644be9835f01-p_e.jpg"
"84 Porter Ct, Guelph, ON N1L 1L8","N1L1L8","Guelph","ON","1050000","4","3","","","5584.24","sqft","https://zillow.com/homedetails/84-Porter-Ct-Guelph-ON-N1L-1L8/2074328903_zpid/","43.507275","-80.1909","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/5b7fbd9e1d76f6a0bf9c0b389254c441-p_e.jpg"
"22 Hutchison Rd, Guelph, ON N1L 0R5","N1L0R5","Guelph","ON","1169900","4","3","2187","534.93","2940","sqft","https://zillow.com/homedetails/22-Hutchison-Rd-Guelph-ON-N1L-0R5/447768331_zpid/","43.523888","-80.19648","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/913c8e21aa50d22859e6a2f333b69136-p_e.jpg"
"344 Maltby Rd E, Puslinch, ON N0B 2J0","N0B2J0","Puslinch","ON","5988888","4","3","2070","2893.18","","","https://zillow.com/homedetails/344-Maltby-Rd-E-Puslinch-ON-N0B-2J0/448741885_zpid/","43.49759","-80.16115","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/82885b32b735d966cbddb2cd0858ffe4-p_e.jpg"
"1291 Gordon St #608, Guelph, ON N1L 0M5","N1L0M5","Guelph","ON","565000","3","3","","","","","https://zillow.com/homedetails/1291-Gordon-St-608-Guelph-ON-N1L-0M5/2064656679_zpid/","43.513927","-80.20077","APARTMENT","","","https://photos.zillowstatic.com/fp/b3d5b5c9680e2f5243291ea7a13e44ce-p_e.jpg"
"142 York Rd #15, Guelph, ON N1E 3E9","N1E3E9","Guelph","ON","619900","4","2","1140","543.77","","","https://zillow.com/homedetails/142-York-Rd-15-Guelph-ON-N1E-3E9/2069970029_zpid/","43.543396","-80.23582","TOWNHOUSE","","","https://photos.zillowstatic.com/fp/182c383ecbae3557931e3bffa6520133-p_e.jpg"
"308 Watson Pkwy N #118, Guelph, ON N1E 0G7","N1E0G7","Guelph","ON","394900","1","1","510","774.31","","","https://zillow.com/homedetails/308-Watson-Pkwy-N-118-Guelph-ON-N1E-0G7/343565083_zpid/","43.573345","-80.21765","CONDO","","","https://photos.zillowstatic.com/fp/a7281d6a90cd94cc94dd2abbe38581ff-p_e.jpg"
"9 Hutchison Rd, Guelph, ON N1L 0R5","N1L0R5","Guelph","ON","1444900","4","3","2695","536.14","2940","sqft","https://zillow.com/homedetails/9-Hutchison-Rd-Guelph-ON-N1L-0R5/445999156_zpid/","43.523388","-80.196976","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/6d339255ebea8317eb25179e913c7da5-p_e.jpg"
"180 Marksam Rd #49, Guelph, ON N1H 8G4","N1H8G4","Guelph","ON","534900","3","3","1145","467.16","","","https://zillow.com/homedetails/180-Marksam-Rd-49-Guelph-ON-N1H-8G4/2063142254_zpid/","43.53765","-80.291855","TOWNHOUSE","","","https://photos.zillowstatic.com/fp/a0c3d0fb9e95f55ba112044f17b0f201-p_e.jpg"
"210 Carrington Dr, Guelph, ON N1G 0G9","N1G0G9","Guelph","ON","1869525","4","3","","","4725","sqft","https://zillow.com/homedetails/210-Carrington-Dr-Guelph-ON-N1G-0G9/448641786_zpid/","43.51559","-80.21104","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/6bf3a1067dd9ec514c627287288da43c-p_e.jpg"
"LOT 24 Grange Rd, Guelph, ON N1E 6L4","N1E6L4","Guelph","ON","1124900","3","2","","","3060.834","sqft","https://zillow.com/homedetails/LOT-24-Grange-Rd-Guelph-ON-N1E-6L4/443165061_zpid/","43.558548","-80.232574","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/b1c892e10d72a8713c32e94f08df39f1-p_e.jpg"
"102 Emma St, Guelph, ON N1E 1T8","N1E1T8","Guelph","ON","1295000","","","","","0.44974747474747473","acres","https://zillow.com/homedetails/102-Emma-St-Guelph-ON-N1E-1T8/2052862223_zpid/","43.561676","-80.25819","LOT","","","https://photos.zillowstatic.com/fp/9d5eccfecdba19a057a8eeb83960abe1-p_e.jpg"
"265 Edinburgh Rd N, Guelph, ON N1H 1E2","N1H1E2","Guelph","ON","15580000","","","","","","","https://zillow.com/homedetails/265-Edinburgh-Rd-N-Guelph-ON-N1H-1E2/446874007_zpid/","43.545753","-80.26853","LOT","","","https://photos.zillowstatic.com/fp/834a5bfdfc7747ba62728bd02b18932e-p_e.jpg"
"53 Paul Ave, Guelph, ON N1E 1S3","N1E1S3","Guelph","ON","1299900","","","","","0.40665710055096416","acres","https://zillow.com/homedetails/53-Paul-Ave-Guelph-ON-N1E-1S3/2053022780_zpid/","43.562164","-80.258064","LOT","","","https://photos.zillowstatic.com/fp/a34f0d4658b637fd74dad4b7f538a01a-p_e.jpg"
"755 Stone Rd E, Guelph, ON N1L 1B8","N1L1B8","Guelph","ON","1099000","","","","","10592","sqft","https://zillow.com/homedetails/755-Stone-Rd-E-Guelph-ON-N1L-1B8/2060894465_zpid/","43.548126","-80.19304","LOT","","","https://photos.zillowstatic.com/fp/0f2af13caf172af5fa867a4408a0d7bc-p_e.jpg"
"701 Eramosa Rd, Guelph, ON N1E 5Z1","N1E5Z1","Guelph","ON","3750000","","","","","3.801","acres","https://zillow.com/homedetails/701-Eramosa-Rd-Guelph-ON-N1E-5Z1/402623947_zpid/","43.57603","-80.24659","LOT","","","https://photos.zillowstatic.com/fp/22d5a49790283dc462b254e2789117c7-p_e.jpg"
"739 Stone Rd E, Guelph, ON N1L 1B8","N1L1B8","Guelph","ON","0","","","","","12.69","acres","https://zillow.com/homedetails/739-Stone-Rd-E-Guelph-ON-N1L-1B8/2060984215_zpid/","43.547462","-80.19414","LOT","","","https://photos.zillowstatic.com/fp/40fe141cf9b51a43b86203ee5391ff85-p_e.jpg"
